,reasons,time_occured,time_reported,comments,incident_address,lat,long,time_started,time_ended,reasons_processed,month,hour,time_processed,seconds_since
5805,Traffic Offense,16:28:34 01/24/22 - 16:28:34 01/24/22,16:28:34,  Deputy conducted a traffic stop and made an arrest.,BLOCK TRUMANSBURG RD; T ITHACA ITHACA NY 14850,42.4914674,-76.5883927,2022-01-24 16:28:34,2022-01-24 16:28:34,Traffic Offense,1,16,16:28:34,59314
5806,Traffic Offense,16:28:34 01/24/22 - 16:28:34 01/24/22,16:28:34,  Deputy conducted a traffic stop and made an arrest.,BLOCK TRUMANSBURG RD; T ITHACA ITHACA NY 14850,42.4914674,-76.5883927,2022-01-24 16:28:34,2022-01-24 16:28:34,Traffic Offense,1,16,16:28:34,59314
5807,Traffic Offense,13:32:58 01/24/22 - 13:32:58 01/24/22,13:32:58,  Traffic stop.,DRYDEN RD & JOHNSON RD; T DRYDEN FREEVILLE NY 13068,42.4870348,-76.3433364,2022-01-24 13:32:58,2022-01-24 13:32:58,Traffic Offense,1,13,13:32:58,48778
5808,Traffic Offense,13:32:58 01/24/22 - 13:32:58 01/24/22,13:32:58,  Traffic stop.,DRYDEN RD & JOHNSON RD; T DRYDEN FREEVILLE NY 13068,42.4870348,-76.3433364,2022-01-24 13:32:58,2022-01-24 13:32:58,Traffic Offense,1,13,13:32:58,48778
5809,Traffic Offense,13:32:58 01/24/22 - 13:32:58 01/24/22,13:32:58,  Traffic stop.,DRYDEN RD & JOHNSON RD; T DRYDEN FREEVILLE NY 13068,42.4870348,-76.3433364,2022-01-24 13:32:58,2022-01-24 13:32:58,Traffic Offense,1,13,13:32:58,48778
5810,Traffic Offense,13:15:02 01/24/22 - 13:15:02 01/24/22,13:15:02,  Traffic stop.,STATE ROUTE 13 & BROWN RD; V LANSING ITHACA NY 14850,42.482845,-76.4548329,2022-01-24 13:15:02,2022-01-24 13:15:02,Traffic Offense,1,13,13:15:02,47702
5811,Traffic Offense,08:23:56 01/24/22 - 08:23:56 01/24/22,08:23:56,  Traffic stop.,WEST DRYDEN RD & WOOD RD; T DRYDEN FREEVILLE NY 13068,42.51762189999999,-76.3941531,2022-01-24 08:23:56,2022-01-24 08:23:56,Traffic Offense,1,8,08:23:56,30236
5812,Traffic Offense,06:29:01 01/24/22 - 06:29:01 01/24/22,06:29:01,  Traffic stop.,STATE ROUTE 13; RT 13 RUNWAY; T DRYDEN ITHACA NY 14850,42.7118632,-76.0328474,2022-01-24 06:29:01,2022-01-24 06:29:01,Traffic Offense,1,6,06:29:01,23341
5813,Traffic Offense,00:33:23 01/24/22 - 00:33:23 01/24/22,00:33:23,  Traffic Offense.,ELMIRA RD & MILLARD HILL RD; T NEWFIELD NEWFIELD NY 14867,42.39096,-76.56393109999999,2022-01-24 00:33:23,2022-01-24 00:33:23,Traffic Offense,1,0,00:33:23,2003
5814,Traffic Cmplnt,23:35:47 01/23/22 - 23:38:19 01/23/22,23:35:47,  Traffic complaint.,DRYDEN RD & MAIN ST; T DRYDEN FREEVILLE NY 13068,42.4763411,-76.3871935,2022-01-23 23:35:47,2022-01-23 23:38:19,Traffic Complaint,1,23,23:35:47,84947
5815,Traffic Cmplnt,20:20:45 01/23/22 - 20:22:50 01/23/22,20:20:45,  Traffic complaint.,ELMIRA RD & ENFIELD FALLS RD; T ITHACA ITHACA NY 14850,42.4041478,-76.5461474,2022-01-23 20:20:45,2022-01-23 20:22:50,Traffic Complaint,1,20,20:20:45,73245
5816,Traffic Cmplnt,16:56:49 01/23/22 - 16:56:49 01/23/22,16:56:49,  Deputy responded to a traffic complaint.,HECTOR ST; C ITHACA ITHACA NY 14850,42.4476632,-76.5178744,2022-01-23 16:56:49,2022-01-23 16:56:49,Traffic Complaint,1,16,16:56:49,61009
5817,Traffic Cmplnt,16:30:13 01/23/22 - 16:34:11 01/23/22,16:30:13, ,CODDINGTON RD & BURNS RD; T ITHACA ITHACA NY 14850,42.40339789999999,-76.463574,2022-01-23 16:30:13,2022-01-23 16:34:11,Traffic Complaint,1,16,16:30:13,59413
5818,Traffic Cmplnt,14:23:49 01/23/22 - 14:29:16 01/23/22,14:23:49, ,BALD HILL RD & STATION RD; T DANBY SPENCER NY 14883,42.3183642,-76.4952703,2022-01-23 14:23:49,2022-01-23 14:29:16,Traffic Complaint,1,14,14:23:49,51829
5819,Traffic Offense,13:42:49 01/23/22 - 13:42:49 01/23/22,13:42:49,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-01-23 13:42:49,2022-01-23 13:42:49,Traffic Offense,1,13,13:42:49,49369
5820,Traffic Offense,13:42:49 01/23/22 - 13:42:49 01/23/22,13:42:49,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-01-23 13:42:49,2022-01-23 13:42:49,Traffic Offense,1,13,13:42:49,49369
5821,Traffic Offense,13:42:49 01/23/22 - 13:42:49 01/23/22,13:42:49,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-01-23 13:42:49,2022-01-23 13:42:49,Traffic Offense,1,13,13:42:49,49369
5822,Traffic Offense,13:42:49 01/23/22 - 13:42:49 01/23/22,13:42:49,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-01-23 13:42:49,2022-01-23 13:42:49,Traffic Offense,1,13,13:42:49,49369
5823,Traffic Offense,13:42:49 01/23/22 - 13:42:49 01/23/22,13:42:49,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-01-23 13:42:49,2022-01-23 13:42:49,Traffic Offense,1,13,13:42:49,49369
5824,Traffic Offense,13:27:03 01/23/22 - 13:27:03 01/23/22,13:27:03,  Deputies conducted a traffic stop.,MONKEY RUN RD & DRYDEN RD; T DRYDEN ITHACA NY 14850,42.4603429,-76.4273936,2022-01-23 13:27:03,2022-01-23 13:27:03,Traffic Offense,1,13,13:27:03,48423
5825,Traffic Offense,13:09:23 01/23/22 - 13:09:23 01/23/22,13:09:23,  Traffic stop.,WARREN RD & DART DR; V LANSING ITHACA NY 14850,42.4834027,-76.4673571,2022-01-23 13:09:23,2022-01-23 13:09:23,Traffic Offense,1,13,13:09:23,47363
5826,Traffic Offense,12:57:28 01/23/22 - 12:57:28 01/23/22,12:57:28,  Deputies conducted a traffic stop.,STATE ROUTE 13 & SAPSUCKER WOODS RD; V LANSING ITHACA NY 14850,42.482845,-76.4548329,2022-01-23 12:57:28,2022-01-23 12:57:28,Traffic Offense,1,12,12:57:28,46648
5827,Traffic Offense,12:50:30 01/23/22 - 12:50:30 01/23/22,12:50:30,  Traffic stop.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-01-23 12:50:30,2022-01-23 12:50:30,Traffic Offense,1,12,12:50:30,46230
5828,Traffic Offense,12:50:30 01/23/22 - 12:50:30 01/23/22,12:50:30,  Traffic stop.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-01-23 12:50:30,2022-01-23 12:50:30,Traffic Offense,1,12,12:50:30,46230
5829,Traffic Offense,12:50:30 01/23/22 - 12:50:30 01/23/22,12:50:30,  Traffic stop.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-01-23 12:50:30,2022-01-23 12:50:30,Traffic Offense,1,12,12:50:30,46230
5830,Traffic Offense,12:19:34 01/23/22 - 12:19:34 01/23/22,12:19:34,  Traffic stop.,RAILROAD ST; V FREEVILLE FREEVILLE NY 13068,42.5120081,-76.3418001,2022-01-23 12:19:34,2022-01-23 12:19:34,Traffic Offense,1,12,12:19:34,44374
5831,Traffic Offense,10:58:12 01/23/22 - 10:58:12 01/23/22,10:58:12,  Traffic stop.,STATE ROUTE 13 S & CAYUGA HEIGHTS RD; V LANSING ITHACA NY 14850,42.3964701,-76.5460386,2022-01-23 10:58:12,2022-01-23 10:58:12,Traffic Offense,1,10,10:58:12,39492
5832,Traffic Offense,10:39:26 01/23/22 - 10:39:26 01/23/22,10:39:26,  Traffic stop.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-23 10:39:26,2022-01-23 10:39:26,Traffic Offense,1,10,10:39:26,38366
5833,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5834,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5835,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5836,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5837,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5838,Traffic Offense,09:10:50 01/23/22 - 09:10:50 01/23/22,09:10:50,  Traffic stop.,CORTLAND RD & SIMMS HILL RD; T DRYDEN DRYDEN NY 13053,42.5206034,-76.2803928,2022-01-23 09:10:50,2022-01-23 09:10:50,Traffic Offense,1,9,09:10:50,33050
5839,Traffic Offense,08:37:45 01/23/22 - 08:37:45 01/23/22,08:37:45,  Traffic stop.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-23 08:37:45,2022-01-23 08:37:45,Traffic Offense,1,8,08:37:45,31065
5840,Traffic Offense,08:37:45 01/23/22 - 08:37:45 01/23/22,08:37:45,  Traffic stop.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-23 08:37:45,2022-01-23 08:37:45,Traffic Offense,1,8,08:37:45,31065
5841,Traffic Offense,08:37:45 01/23/22 - 08:37:45 01/23/22,08:37:45,  Traffic stop.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-23 08:37:45,2022-01-23 08:37:45,Traffic Offense,1,8,08:37:45,31065
5842,Traffic Offense,08:37:45 01/23/22 - 08:37:45 01/23/22,08:37:45,  Traffic stop.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-23 08:37:45,2022-01-23 08:37:45,Traffic Offense,1,8,08:37:45,31065
5843,Traffic Offense,06:16:03 01/23/22 - 06:16:03 01/23/22,06:16:03,  Traffic Offense.,STEWART PARK; C ITHACA ITHACA NY 14850,42.4613273,-76.5054081,2022-01-23 06:16:03,2022-01-23 06:16:03,Traffic Offense,1,6,06:16:03,22563
5844,Traffic Offense,06:15:15 01/23/22 - 06:15:15 01/23/22,06:15:15,  Traffic stop.,STATE ROUTE 13 & LOWER CREEK RD; T DRYDEN ITHACA NY 14850,42.4725103,-76.4212893,2022-01-23 06:15:15,2022-01-23 06:15:15,Traffic Offense,1,6,06:15:15,22515
5845,Traffic Offense,05:59:20 01/23/22 - 05:59:21 01/23/22,05:59:20,  Traffic Offense.,EAST SHORE DR & WATERWAGON RD; T LANSING ITHACA NY 14850,42.5156638,-76.50836679999999,2022-01-23 05:59:20,2022-01-23 05:59:21,Traffic Offense,1,5,05:59:20,21560
5846,Traffic Offense,05:56:19 01/23/22 - 05:56:19 01/23/22,05:56:19,  Traffic stop.,STATE ROUTE 13; RT 13 RUNWAY; T DRYDEN ITHACA NY 14850,42.7118632,-76.0328474,2022-01-23 05:56:19,2022-01-23 05:56:19,Traffic Offense,1,5,05:56:19,21379
5847,Traffic Offense,05:50:32 01/23/22 - 05:50:32 01/23/22,05:50:32,  Traffic Offense.,EAST SHORE DR & DRAKE RD; T LANSING LANSING NY 14882,42.5280239,-76.500708,2022-01-23 05:50:32,2022-01-23 05:50:32,Traffic Offense,1,5,05:50:32,21032
5848,Traffic Offense,05:32:01 01/23/22 - 05:32:01 01/23/22,05:32:01,  Traffic stop.,DRYDEN RD; NYSEG; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2022-01-23 05:32:01,2022-01-23 05:32:01,Traffic Offense,1,5,05:32:01,19921
5849,Traffic Offense,04:03:46 01/23/22 - 04:03:46 01/23/22,04:03:46,  Traffic Offense.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-23 04:03:46,2022-01-23 04:03:46,Traffic Offense,1,4,04:03:46,14626
5850,Traffic Offense,03:25:38 01/23/22 - 03:25:38 01/23/22,03:25:38,  Traffic Stop.,CORTLAND RD & GULF HILL RD; T DRYDEN FREEVILLE NY 13068,42.5350755,-76.26825079999999,2022-01-23 03:25:38,2022-01-23 03:25:38,Traffic Offense,1,3,03:25:38,12338
5851,Traffic Offense,02:33:17 01/23/22 - 02:33:17 01/23/22,02:33:17,  Traffic Offense.,EAST SHORE DR & JAMES L GIBBS DR; T ITHACA ITHACA NY 14850,42.4639597,-76.4990251,2022-01-23 02:33:17,2022-01-23 02:33:17,Traffic Offense,1,2,02:33:17,9197
5852,Traffic Offense,01:05:10 01/23/22 - 01:05:10 01/23/22,01:05:10,  Traffic Offense.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-23 01:05:10,2022-01-23 01:05:10,Traffic Offense,1,1,01:05:10,3910
5853,Traffic Offense,21:58:19 01/22/22 - 21:58:20 01/22/22,21:58:19,  Traffic stop.,PERUVILLE RD & AUBURN RD; T LANSING LANSING NY 14882,42.5383487,-76.49601559999999,2022-01-22 21:58:19,2022-01-22 21:58:20,Traffic Offense,1,21,21:58:19,79099
5854,Traffic Offense,21:58:19 01/22/22 - 21:58:20 01/22/22,21:58:19,  Traffic stop.,PERUVILLE RD & AUBURN RD; T LANSING LANSING NY 14882,42.5383487,-76.49601559999999,2022-01-22 21:58:19,2022-01-22 21:58:20,Traffic Offense,1,21,21:58:19,79099
5855,Traffic Cmplnt,21:57:11 01/22/22 - 22:00:12 01/22/22,21:57:11,  Traffic complaint.,BOYLAND RD; T NEWFIELD NEWFIELD NY 14867,42.3678235,-76.6657846,2022-01-22 21:57:11,2022-01-22 22:00:12,Traffic Complaint,1,21,21:57:11,79031
5856,Traffic Cmplnt,20:22:34 01/22/22 - 20:24:10 01/22/22,20:22:34,  TCSO investigated a traffic complaint.,WEST DRYDEN RD & SHELDON RD; T DRYDEN FREEVILLE NY 13068,42.5170693,-76.4144638,2022-01-22 20:22:34,2022-01-22 20:24:10,Traffic Complaint,1,20,20:22:34,73354
5857,Traffic Offense,20:17:40 01/22/22 - 20:17:40 01/22/22,20:17:40,  Traffic stop.,EAST SHORE DR & BURDICK HILL RD; V LANSING ITHACA NY 14850,42.4978646,-76.5097833,2022-01-22 20:17:40,2022-01-22 20:17:40,Traffic Offense,1,20,20:17:40,73060
5858,Traffic Offense,20:00:58 01/22/22 - 20:00:58 01/22/22,20:00:58,  Traffic stop.,CASWELL RD & PERUVILLE RD; T GROTON GROTON NY 13073,42.5478519,-76.3769054,2022-01-22 20:00:58,2022-01-22 20:00:58,Traffic Offense,1,20,20:00:58,72058
5859,Traffic Offense,19:53:50 01/22/22 - 19:53:50 01/22/22,19:53:50,  Traffic stop.,PERUVILLE RD & CASWELL RD; T GROTON GROTON NY 13073,42.5478519,-76.3769054,2022-01-22 19:53:50,2022-01-22 19:53:50,Traffic Offense,1,19,19:53:50,71630
5860,Traffic Cmplnt,19:25:39 01/22/22 - 19:25:39 01/22/22,19:25:42,  Traffic complaint. RPS/1234,PERUVILLE RD & SHELDON RD; T GROTON; T DRYDEN GROTON NY 13073,42.5468072,-76.41636369999999,2022-01-22 19:25:39,2022-01-22 19:25:39,Traffic Complaint,1,19,19:25:39,69939
5861,Traffic Offense,18:28:12 01/22/22 - 18:28:12 01/22/22,18:28:12,  Traffic stop.,N TRIPHAMMER RD & ASBURY DR; T LANSING ITHACA NY 14850,42.5222285,-76.4916033,2022-01-22 18:28:12,2022-01-22 18:28:12,Traffic Offense,1,18,18:28:12,66492
5862,Traffic Cmplnt,17:40:16 01/22/22 - 17:40:44 01/22/22,17:40:16,  Deputy responded to a traffic complaint.,ENFIELD FALLS RD; T ENFIELD ITHACA NY 14850,42.4061947,-76.5822069,2022-01-22 17:40:16,2022-01-22 17:40:44,Traffic Complaint,1,17,17:40:16,63616
5863,Traffic Offense,13:48:23 01/22/22 - 13:48:23 01/22/22,13:48:23,  Traffic stop.,BLOCK PERU RD; V GROTON GROTON NY 13073,42.5665431,-76.3647589,2022-01-22 13:48:23,2022-01-22 13:48:23,Traffic Offense,1,13,13:48:23,49703
5864,Traffic Offense,13:06:58 01/22/22 - 13:06:58 01/22/22,13:06:58,  Traffic offense.,TRUMANSBURG RD & PERRY CITY RD; T ULYSSES TRUMANSBURG NY 14886,42.49578899999999,-76.59603539999999,2022-01-22 13:06:58,2022-01-22 13:06:58,Traffic Offense,1,13,13:06:58,47218
5865,Traffic Offense,10:26:38 01/22/22 - 10:26:38 01/22/22,10:26:38,  Traffic Offense,HAYTS RD & N APPLEGATE RD; T ENFIELD ITHACA NY 14850,42.4658249,-76.612185,2022-01-22 10:26:38,2022-01-22 10:26:38,Traffic Offense,1,10,10:26:38,37598
5866,Traffic Offense,08:59:43 01/22/22 - 08:59:43 01/22/22,08:59:43,  Traffic Offense,FIVE MILE DR & BOSTWICK RD; T ITHACA ITHACA NY 14850,42.4224419,-76.5291647,2022-01-22 08:59:43,2022-01-22 08:59:43,Traffic Offense,1,8,08:59:43,32383
5867,Traffic Offense,08:18:54 01/22/22 - 08:18:54 01/22/22,08:18:54,  Traffic stop.,VILLAGE CIR; 28 VILLAGE CIRCLE; T LANSING ITHACA NY 14850,42.5115256,-76.4700257,2022-01-22 08:18:54,2022-01-22 08:18:54,Traffic Offense,1,8,08:18:54,29934
5868,Traffic Offense,01:37:22 01/22/22 - 01:37:22 01/22/22,01:37:22,  Traffic Offense.,TAUGHANNOCK BLVD # TREMAN; ALAN TREMAN STATE MARINE PARK ITHACA NY 14850,42.4817143,-76.5352388,2022-01-22 01:37:22,2022-01-22 01:37:22,Traffic Offense,1,1,01:37:22,5842
5869,Traffic Offense,20:14:43 01/21/22 - 20:14:44 01/21/22,20:14:43,  Traffic Stop.,N TRIPHAMMER RD; COLONIAL VET; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-21 20:14:43,2022-01-21 20:14:44,Traffic Offense,1,20,20:14:43,72883
5870,Traffic Offense,19:51:47 01/21/22 - 19:51:47 01/21/22,19:51:47,  Traffic stop.,DRYDEN RD; VETERANS OF FOREIGN WARS; T DRYDEN DRYDEN NY 13053,42.4561233,-76.2800928,2022-01-21 19:51:47,2022-01-21 19:51:47,Traffic Offense,1,19,19:51:47,71507
5871,Traffic Offense,19:35:00 01/21/22 - 19:35:00 01/21/22,19:35:00, ,N TRIPHAMMER RD & ASBURY DR; T LANSING ITHACA NY 14850,42.5222285,-76.4916033,2022-01-21 19:35:00,2022-01-21 19:35:00,Traffic Offense,1,19,19:35:00,70500
5872,Traffic Stop.,19:34:30 01/21/22 - 19:37:33 01/21/22,19:34:20, ,JERRY SMITH RD; T LANSING LANSING NY 14882,42.594116,-76.575085,2022-01-21 19:34:30,2022-01-21 19:37:33,Traffic Offense,1,19,19:34:30,70470
5873,Traffic Offense,18:11:17 01/21/22 - 18:11:18 01/21/22,18:11:17,  Deputy initiated a traffic stop for speed.,AUBURN RD & SEARLES RD; T LANSING GROTON NY 13073,42.5675832,-76.4929859,2022-01-21 18:11:17,2022-01-21 18:11:18,Traffic Offense,1,18,18:11:17,65477
5874,Traffic Offense,18:10:27 01/21/22 - 18:10:27 01/21/22,18:10:27,  Traffic Stop,ASBURY RD & EAST SHORE DR; T LANSING LANSING NY 14882,42.525045,-76.500204,2022-01-21 18:10:27,2022-01-21 18:10:27,Traffic Offense,1,18,18:10:27,65427
5875,Traffic Offense,17:58:39 01/21/22 - 17:58:39 01/21/22,17:58:39,  Traffic stop.,STATE ROUTE 13 S & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-21 17:58:39,2022-01-21 17:58:39,Traffic Offense,1,17,17:58:39,64719
5876,Traffic Offense,17:16:08 01/21/22 - 17:16:09 01/21/22,17:16:08,  Traffic Stop.,WARREN RD; BOCES; T ITHACA ITHACA NY 14850,42.487473,-76.4675177,2022-01-21 17:16:08,2022-01-21 17:16:09,Traffic Offense,1,17,17:16:08,62168
5877,Traffic Offense,17:14:38 01/21/22 - 17:14:38 01/21/22,17:14:38,  Traffic stop.,HANSHAW RD & NEIMI RD; T DRYDEN ITHACA NY 14850,42.5016989,-76.4322509,2022-01-21 17:14:38,2022-01-21 17:14:38,Traffic Offense,1,17,17:14:38,62078
5878,Traffic Offense,17:04:43 01/21/22 - 17:04:43 01/21/22,17:04:43,  Traffic Stop.,WARREN RD & STATE ROUTE 13 N; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-21 17:04:43,2022-01-21 17:04:43,Traffic Offense,1,17,17:04:43,61483
5879,Traffic Offense,16:55:25 01/21/22 - 16:55:25 01/21/22,16:55:25,  Traffic stop.,STATE ROUTE 13 & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4774635,-76.4308381,2022-01-21 16:55:25,2022-01-21 16:55:25,Traffic Offense,1,16,16:55:25,60925
5880,Traffic Offense,16:46:10 01/21/22 - 16:46:10 01/21/22,16:46:10,  Traffic Stop.,FREEVILLE RD; WILLIAM GEORGE AGENCY; T DRYDEN FREEVILLE NY 13068,42.4991556,-76.3185152,2022-01-21 16:46:10,2022-01-21 16:46:10,Traffic Offense,1,16,16:46:10,60370
5881,Traffic Offense,16:41:06 01/21/22 - 16:41:06 01/21/22,16:41:06,  Traffic stop.,HANSHAW RD & ETNA RD; T DRYDEN ITHACA NY 14850,42.4865579,-76.431372,2022-01-21 16:41:06,2022-01-21 16:41:06,Traffic Offense,1,16,16:41:06,60066
5882,Traffic Offense,16:34:51 01/21/22 - 16:34:51 01/21/22,16:34:51,  Traffic Stop.,FREEVILLE RD & SPRINGHOUSE RD; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-01-21 16:34:51,2022-01-21 16:34:51,Traffic Offense,1,16,16:34:51,59691
5883,Traffic Offense,16:26:18 01/21/22 - 16:26:18 01/21/22,16:26:18,  Traffic stop.,DRYDEN RD & RINGWOOD RD; T DRYDEN FREEVILLE NY 13068,42.48507,-76.35485919999999,2022-01-21 16:26:18,2022-01-21 16:26:18,Traffic Offense,1,16,16:26:18,59178
5884,Traffic Offense,22:48:51 01/20/22 - 22:48:51 01/20/22,22:48:55,  Traffic stop of a bicycle.,N TRIPHAMMER RD; T LANSING LANSING NY 14882,42.5320805,-76.4922323,2022-01-20 22:48:51,2022-01-20 22:48:51,Traffic Offense,1,22,22:48:51,82131
5885,Traffic Offense,22:35:04 01/20/22 - 22:35:04 01/20/22,22:35:04,  Deputy initiated a traffic stop for speed.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-01-20 22:35:04,2022-01-20 22:35:04,Traffic Offense,1,22,22:35:04,81304
5886,Traffic Offense,21:48:23 01/20/22 - 21:48:23 01/20/22,21:48:23,  Traffic stop.,NORTH ST & NORTH RD; V DRYDEN DRYDEN NY 13053,42.5027793,-76.2982512,2022-01-20 21:48:23,2022-01-20 21:48:23,Traffic Offense,1,21,21:48:23,78503
5887,Traffic Offense,21:43:54 01/20/22 - 21:43:54 01/20/22,21:43:54,  Traffic offense.,N TRIPHAMMER RD & STATE ROUTE 13 N; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-01-20 21:43:54,2022-01-20 21:43:54,Traffic Offense,1,21,21:43:54,78234
5888,Traffic Offense,21:30:01 01/20/22 - 21:30:01 01/20/22,21:30:01,  Deputy initiated a traffic stop for a moving violation.,PERUVILLE RD; MIRABITO; T LANSING LANSING NY 14882,42.538846,-76.481776,2022-01-20 21:30:01,2022-01-20 21:30:01,Traffic Offense,1,21,21:30:01,77401
5889,Traffic Offense,21:22:59 01/20/22 - 21:22:59 01/20/22,21:22:59,  Traffic offense.,BLOCK PERUVILLE RD; T DRYDEN; T GROTON GROTON NY 13073,42.5473561,-76.3962199,2022-01-20 21:22:59,2022-01-20 21:22:59,Traffic Offense,1,21,21:22:59,76979
5890,Traffic Offense,19:46:15 01/20/22 - 19:46:15 01/20/22,19:46:15,  Traffic stop.,CONLON RD & RIDGE RD; T LANSING LANSING NY 14882,42.5379939,-76.5077246,2022-01-20 19:46:15,2022-01-20 19:46:15,Traffic Offense,1,19,19:46:15,71175
5891,Traffic Offense,16:37:18 01/20/22 - 16:37:18 01/20/22,16:37:18,  Traffic offense.,N TRIPHAMMER RD; T LANSING LANSING NY 14882,42.5320805,-76.4922323,2022-01-20 16:37:18,2022-01-20 16:37:18,Traffic Offense,1,16,16:37:18,59838
5892,Traffic Offense,16:37:18 01/20/22 - 16:37:18 01/20/22,16:37:18,  Traffic offense.,N TRIPHAMMER RD; T LANSING LANSING NY 14882,42.5320805,-76.4922323,2022-01-20 16:37:18,2022-01-20 16:37:18,Traffic Offense,1,16,16:37:18,59838
5893,Traffic Offense,16:23:16 01/20/22 - 16:23:16 01/20/22,16:23:16,  Traffic stop.,OAKCREST RD & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.4880821,-76.4886044,2022-01-20 16:23:16,2022-01-20 16:23:16,Traffic Offense,1,16,16:23:16,58996
5894,Traffic Offense,12:33:00 01/20/22 - 12:33:00 01/20/22,12:33:00,  Traffic stop.,WARREN RD & BOMAX DR; V LANSING ITHACA NY 14850,42.490079,-76.467666,2022-01-20 12:33:00,2022-01-20 12:33:00,Traffic Offense,1,12,12:33:00,45180
5895,Traffic Offense,10:48:46 01/20/22 - 10:48:46 01/20/22,10:48:46,  Traffic stop.,CATHERINE ST & COLLEGE AVE; C ITHACA ITHACA NY 14850,42.440309,-76.485186,2022-01-20 10:48:46,2022-01-20 10:48:46,Traffic Offense,1,10,10:48:46,38926
5896,Traffic Offense,10:48:46 01/20/22 - 10:48:46 01/20/22,10:48:46,  Traffic stop.,CATHERINE ST & COLLEGE AVE; C ITHACA ITHACA NY 14850,42.440309,-76.485186,2022-01-20 10:48:46,2022-01-20 10:48:46,Traffic Offense,1,10,10:48:46,38926
5897,Traffic Offense,10:48:46 01/20/22 - 10:48:46 01/20/22,10:48:46,  Traffic stop.,CATHERINE ST & COLLEGE AVE; C ITHACA ITHACA NY 14850,42.440309,-76.485186,2022-01-20 10:48:46,2022-01-20 10:48:46,Traffic Offense,1,10,10:48:46,38926
